Scenarios,Camps Name,Mu,delta_D,alpha,delta_R,lambda_C,lambda_S,omega,Supply,Optimal Allocated Aid
Scenario 97,Camp 6,1,20,0.75,3,1698.4,2074,5089.449413,22716,3018
Scenario 97,Camp 7,1,20,0.75,3,2174.4,1628.42,6515.418007,22716,3864
Scenario 97,Camp 1,1,20,0.75,3,428.4,2882.1,1284.86899,30288,1016
Scenario 97,Camp 2,1,20,0.75,3,642.6,2860.68,1926.555037,30288,1524
Scenario 97,Camp 3,1,20,0.75,3,1071,2817.84,3209.926898,30288,2538
Scenario 97,Camp 4,1,20,0.75,3,4282.8,4500.96,12831.61999,30288,10148
Scenario 97,Camp 5,1,20,0.75,3,2483.6,742.52,7441.69844,30288,5886
Scenario 97,Camp 6,1,20,0.75,3,1698.4,2074,5089.449413,30288,4024
Scenario 97,Camp 7,1,20,0.75,3,2174.4,1628.42,6515.418007,30288,5152
Scenario 97,Camp 1,1,20,0.75,3,428.4,2882.1,1284.86899,37860,1642
Scenario 97,Camp 2,1,20,0.75,3,642.6,2860.68,1926.555037,37860,2258
Scenario 97,Camp 3,1,20,0.75,3,1071,2817.84,3209.926898,37860,3488
Scenario 97,Camp 4,1,20,0.75,3,4282.8,4500.96,12831.61999,37860,12266
Scenario 97,Camp 5,1,20,0.75,3,2483.6,742.52,7441.69844,37860,7114
Scenario 97,Camp 6,1,20,0.75,3,1698.4,2074,5089.449413,37860,4864
Scenario 97,Camp 7,1,20,0.75,3,2174.4,1628.42,6515.418007,37860,6228
Scenario 98,Camp 1,1,30,0.75,3,428.4,2882.1,1458.772896,22716,762
Scenario 98,Camp 2,1,30,0.75,3,642.6,2860.68,2187.309595,22716,1142
Scenario 98,Camp 3,1,30,0.75,3,1071,2817.84,3644.38273,22716,1904
Scenario 98,Camp 4,1,30,0.75,3,4282.8,4500.96,14568.34868,22716,7612
Scenario 98,Camp 5,1,30,0.75,3,2483.6,742.52,8448.914302,22716,4414
Scenario 98,Camp 6,1,30,0.75,3,1698.4,2074,5778.294065,22716,3018
Scenario 98,Camp 7,1,30,0.75,3,2174.4,1628.42,7397.264055,22716,3864
Scenario 98,Camp 1,1,30,0.75,3,428.4,2882.1,1458.772896,30288,1016
Scenario 98,Camp 2,1,30,0.75,3,642.6,2860.68,2187.309595,30288,1524
Scenario 98,Camp 3,1,30,0.75,3,1071,2817.84,3644.38273,30288,2538
Scenario 98,Camp 4,1,30,0.75,3,4282.8,4500.96,14568.34868,30288,10148
Scenario 98,Camp 5,1,30,0.75,3,2483.6,742.52,8448.914302,30288,5886
Scenario 98,Camp 6,1,30,0.75,3,1698.4,2074,5778.294065,30288,4024
Scenario 98,Camp 7,1,30,0.75,3,2174.4,1628.42,7397.264055,30288,5152
Scenario 98,Camp 1,1,30,0.75,3,428.4,2882.1,1458.772896,37860,1270
Scenario 98,Camp 2,1,30,0.75,3,642.6,2860.68,2187.309595,37860,1904
Scenario 98,Camp 3,1,30,0.75,3,1071,2817.84,3644.38273,37860,3172
Scenario 98,Camp 4,1,30,0.75,3,4282.8,4500.96,14568.34868,37860,12686
Scenario 98,Camp 5,1,30,0.75,3,2483.6,742.52,8448.914302,37860,7356
Scenario 98,Camp 6,1,30,0.75,3,1698.4,2074,5778.294065,37860,5032
Scenario 98,Camp 7,1,30,0.75,3,2174.4,1628.42,7397.264055,37860,6440
Scenario 99,Camp 1,1,40,0.75,3,428.4,2882.1,1582.159681,22716,762
Scenario 99,Camp 2,1,40,0.75,3,642.6,2860.68,2372.317899,22716,1142
Scenario 99,Camp 3,1,40,0.75,3,1071,2817.84,3952.634048,22716,1904
Scenario 99,Camp 4,1,40,0.75,3,4282.8,4500.96,15800.57729,22716,7612
Scenario 99,Camp 5,1,40,0.75,3,2483.6,742.52,9163.545328,22716,4414
Scenario 99,Camp 6,1,40,0.75,3,1698.4,2074,6267.037124,22716,3018
Scenario 99,Camp 7,1,40,0.75,3,2174.4,1628.42,8022.943783,22716,3864
Scenario 99,Camp 1,1,40,0.75,3,428.4,2882.1,1582.159681,30288,1016
Scenario 99,Camp 2,1,40,0.75,3,642.6,2860.68,2372.317899,30288,1524
Scenario 99,Camp 3,1,40,0.75,3,1071,2817.84,3952.634048,30288,2538
Scenario 99,Camp 4,1,40,0.75,3,4282.8,4500.96,15800.57729,30288,10148
Scenario 99,Camp 5,1,40,0.75,3,2483.6,742.52,9163.545328,30288,5886
Scenario 99,Camp 6,1,40,0.75,3,1698.4,2074,6267.037124,30288,4024
Scenario 99,Camp 7,1,40,0.75,3,2174.4,1628.42,8022.943783,30288,5152
Scenario 99,Camp 1,1,40,0.75,3,428.4,2882.1,1582.159681,37860,1270
Scenario 99,Camp 2,1,40,0.75,3,642.6,2860.68,2372.317899,37860,1904
Scenario 99,Camp 3,1,40,0.75,3,1071,2817.84,3952.634048,37860,3172
Scenario 99,Camp 4,1,40,0.75,3,4282.8,4500.96,15800.57729,37860,12686
Scenario 99,Camp 5,1,40,0.75,3,2483.6,742.52,9163.545328,37860,7356
Scenario 99,Camp 6,1,40,0.75,3,1698.4,2074,6267.037124,37860,5032
Scenario 99,Camp 7,1,40,0.75,3,2174.4,1628.42,8022.943783,37860,6440
